"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html","2015-09-10 14:36:47 -0400","drug-drug-interaction","evidence-supports","","Lithium — There have been reports of both increased and decreased lithium levels when lithium was used concomitantly with fluoxetine. Cases of lithium toxicity and increased serotonergic effects have been reported. Lithium levels should be monitored when these drugs are administered concomitantly [see Warnings and Precautions (5.2)]. ","","ncit:positive","ncit:Qualitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","Lithium","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/75bf3473-2d70-4d41-93cd-afa1015e45bb.html","2015-10-01 10:49:57 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","paroxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 13:38:35 -0500","DDI-clinical-trial","evidence-supports","","Warfarin - Administration of 40 mg/day Celexa for 21 days did not affect the pharmacokinetics of warfarin, a CYP3A4 substrate. Prothrombin time was increased by 5%, the clinical significance of which is unknown.","","ncit:negative","ncit:quantitative",,"Celexa","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","40","warfarin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","Daily","Oral","21","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-10-28 15:23:30 -0400","DDI-clinical-trial","evidence-supports","bolizing enzymes.  Cimetidine  ","Cimetidine inhibits many cytochrome P450 (oxidative) enzymes. In a study where paroxetine (30 mg once daily) was dosed orally for 4 weeks, steady-state plasma concentrations of paroxetine were increased by approximately 50% during coadministration with oral cimetidine (300 mg three times daily) for the final week. Therefore, when these drugs are administered concurrently, dosage adjustment of paroxetine after the 20 mg starting dose should be guided by clinical effect. The effect of paroxetine on cimetidine’s pharmacokinetics was not studied.","","ncit:positive","ncit:quantitative",,"cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","300","paroxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","30","Daily","Oral","28","TID","Oral","7","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:34:37 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"sertraline","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:38:24 -0400","drug-drug-interaction","evidence-supports","AUBAGIO on CYP2C8 substrates   ","Teriflunomide is an inhibitor of CYP2C8 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP2C8 (e.g., paclitaxel, pioglitazone, repaglinide, rosiglitazone) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP2C8 as required [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","paclitaxel","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-10-28 14:38:28 -0400","DDI-clinical-trial","evidence-supports",").  Drug-Drug Interactions    ","In vitro drug interaction studies reveal that paroxetine inhibits CYP2D6. Clinical drug interaction studies have been performed with substrates of CYP2D6 and show that paroxetine can inhibit the metabolism of drugs metabolized by CYP2D6 including desipramine, risperidone, and atomoxetine (see PRECAUTIONS: Drug Interactions).","","ncit:positive","ncit:quantitative",,"desipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","paroxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a16297df-3158-48db-85e5-5cd506885556.html","2015-09-29 09:27:10 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine, cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:49:25 -0400","DDI-clinical-trial","evidence-supports","  Diazepam  ","Concomitant administration of diazepam (15 mg) had a minimal effect on plasma levels of mirtazapine (15 mg) in 12 healthy subjects. However, the impairment of motor skills produced by REMERON has been shown to be additive with those caused by diazepam. Accordingly, patients should be advised to avoid diazepam and other similar drugs while taking REMERON.","","ncit:negative","ncit:quantitative",,"diazepam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","15","mirtazapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","15","UNK","Oral","Unk","UNK","Oral","Unk","12","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html","2015-10-27 14:15:20 -0400","DDI-clinical-trial","evidence-supports","","Phenylpropanolamine (PPA)    In subjects who had received EMSAM 6 mg per 24 hours for 9 days, co-administration with PPA (25 mg every 4 hours for 24 hours) did not affect the pharmacokinetics of PPA. There was a higher incidence of significant blood pressure elevations with the co-administration of EMSAM and PPA than with PPA alone, suggesting a possible pharmacodynamic interaction [see Drug Interactions (7.4) and (7.5)]. ","","ncit:negative","ncit:quantitative","PPA given every 4 hours for 24 hours.","Phenylpropanolamine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","25","EMSAM","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","6","UNK","Oral","Unk","Daily","transdermal","9","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:48:13 -0400","DDI-clinical-trial","evidence-supports","  Paroxetine  ","In an in vivo interaction study in healthy, CYP2D6 extensive metabolizer patients (n=24), mirtazapine (30 mg/day), at steady state, did not cause relevant changes in the pharmacokinetics of steady state paroxetine (40 mg/day), a CYP2D6 inhibitor.","","ncit:negative","ncit:quantitative",,"paroxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","40","mirtazapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","30","Daily","Oral","Unk","Daily","Oral","Unk","24","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4e338e89-3cf2-48eb-b6e2-a06c608c6513.html","2015-08-20 11:17:13 -0400","DDI-clinical-trial","evidence-supports","CYP2C9, CYP2C19 and CYP3A4/5.  ","In an in vivo drug-drug interaction trial, the Cmax and AUC of dextromethorphan (CYP2D6 substrate) were increased 2.8- and 2.9-fold, respectively when dextromethorphan 30 mg was given with abiraterone acetate 1,000 mg daily (plus prednisone 5 mg twice daily). The AUC for dextrorphan, the active metabolite of dextromethorphan, increased approximately 1.3 fold [see Drug Interactions (7.2)].","","ncit:positive","ncit:quantitative",,"dextrorphan","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","1000","abiraterone acetate","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","UNK","UNK","Unk","Daily","UNK","Unk","Unk","1.3","Fold","Increase","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c66a11c1-3093-45ef-b348-3b196c05ba0c.html","2015-10-01 10:31:02 -0400","drug-drug-interaction","evidence-supports","se in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dosage regimen of a TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 14:00:44 -0500","DDI-clinical-trial","evidence-supports","","Ketoconazole - Combined administration of Celexa (40 mg) and ketoconazole (200 mg) decreased the Cmax and AUC of ketoconazole by 21% and 10%, respectively, and did not significantly affect the pharmacokinetics of citalopram.","","ncit:positive","ncit:quantitative",,"citalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","ketoconazole","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","UNK","Oral","Unk","UNK","Oral","Unk","Unk","21","Percent","Decrease","10","Percent","Decrease","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-06 15:43:14 -0500","drug-drug-interaction","evidence-supports","Potential Terfenadine, Astemizole, Cisapride, and Pimozide Interactions   ","Terfenadine, astemizole, cisapride, and pimozide are all metabolized by the cytochrome P450 3A4 (CYP3A4) isozyme, and it has been demonstrated that ketoconazole, erythromycin, and other inhibitors of CYP3A4 can block the metabolism of these drugs, which can result in increased plasma concentrations of parent drug. Increased plasma concentrations of terfenadine, astemizole, cisapride, and pimozide are associated with QT prolongation and with rare cases of serious cardiovascular adverse events, including death, due principally to ventricular tachycardia of the torsade de pointes type. Nefazodone has been shown in vitro to be an inhibitor of CYP3A4. Consequently, it is recommended that nefazodone not be used in combination with either terfenadine, astemizole, cisapride, or pimozide (see CONTRAINDICATIONS and PRECAUTIONS).","","ncit:positive","ncit:Qualitative",,"pimozide","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:30:13 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"venlafaxine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:34:37 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"haloperidol","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:48:50 -0400","drug-drug-interaction","evidence-supports","nsporter 3 (OAT3) substrates   ","Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"cefaclor","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html","2015-11-02 16:12:40 -0500","DDI-clinical-trial","evidence-supports","","Drugs Metabolized by CYP3A4 — In an in vivo interaction study involving coadministration of fluoxetine with single doses of terfenadine (a CYP3A4 substrate), no increase in plasma terfenadine concentrations occurred with concomitant fluoxetine. ","","ncit:negative","ncit:quantitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","terfenadine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","Unk","SD","UNK","1","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/e17dc299-f52d-414d-ab6e-e809bd6f8acb.html","2015-11-04 14:14:49 -0500","drug-drug-interaction","evidence-supports","(TCAs) when given usual doses. Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8 fold increase in plasma AUC of the TCA).  ","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","","ncit:positive","ncit:Qualitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"TCA","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:34:37 -0500","drug-drug-interaction","evidence-supports"," Drugs Metabolized by CYP2D6   ","Bupropion and its metabolites (erythrohydrobupropion, threohydrobupropion, hydroxybupropion) are CYP2D6 inhibitors. Therefore, coadministration of WELLBUTRIN XL with drugs that are metabolized by CYP2D6 can increase the exposures of drugs that are substrates of CYP2D6. Such drugs include antidepressants (e.g., venlafaxine, nortriptyline, imipramine, desipramine, paroxetine, fluoxetine, and sertraline), antipsychotics (e.g. haloperidol, risperidone, and thioridazine), beta-blockers (e.g., metoprolol), and Type 1C antiarrhythmics (e.g. propafenone, and flecainide). When used concomitantly with WELLBUTRIN XL, it may be necessary to decrease the dose of these CYP2D6 substrates, particularly for drugs with a narrow therapeutic index.","","ncit:positive","ncit:Qualitative",,"Bupropion","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"thioridazine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/13bb8267-1cab-43e5-acae-55a4d957630a.html","2015-11-02 14:27:26 -0500","DDI-clinical-trial","evidence-supports","   7.9 Lithium  ","Coadministration of racemic citalopram (40 mg/day for 10 days) and lithium (30 mmol/day for 5 days) had no significant effect on the pharmacokinetics of citalopram or lithium. Nevertheless, plasma lithium levels should be monitored with appropriate adjustment to the lithium dose in accordance with standard clinical practice. Because lithium may enhance the serotonergic effects of escitalopram, caution should be exercised when Lexapro and lithium are coadministered. ","","ncit:negative","ncit:quantitative",,"citalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","lithium","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","30 mmol","Daily","IV","5","Daily","Oral","10","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/75bf3473-2d70-4d41-93cd-afa1015e45bb.html","2015-10-01 10:49:57 -0400","drug-drug-interaction","evidence-supports"," be an inhibitor of P450 2D6.  ","The plasma concentration of imipramine may increase when the drug is given concomitantly with hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decrease by concomitant administration with hepatic enzyme inducers (e.g., barbiturates, phenytoin), and adjustment of the dosage of imipramine may therefore be necessary.","","ncit:positive","ncit:Qualitative",,"cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","imipramine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 13:38:35 -0500","DDI-clinical-trial","evidence-supports","","Theophylline - Combined administration of Celexa (40 mg/day for 21 days) and the CYP1A2 substrate theophylline (single dose of 300 mg) did not affect the pharmacokinetics of theophylline. The effect of theophylline on the pharmacokinetics of citalopram was not evaluated.","","ncit:negative","ncit:quantitative",,"theophylline","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","300","Celexa","dikbD2R:drug-product","dikbD2R:precipitant-drug-of-interaction","40","SD","Oral","1","Daily","Oral","21","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/1809bcb4-5fcc-45ca-986a-4fa5edcd4b5e.html","2015-09-29 11:41:50 -0400","drug-drug-interaction","evidence-supports","er tricyclic antidepressants.  ","The plasma concentration of CMI has been reported to be increased by the concomitant administration of haloperidol; plasma levels of several closely related tricyclic antidepressants have been reported to be increased by the concomitant administration of methylphenidate or hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decreased by the concomitant administration of hepatic enzyme inducers (e.g., barbiturates, phenytoin), and such an effect may be anticipated with CMI as well. Administration of CMI has been reported to increase the plasma levels of phenobarbital, if given concomitantly (see CLINICAL PHARMACOLOGY, Interactions).","","ncit:positive","ncit:Qualitative",,"phenytoin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","tricyclic antidepressants","dikbD2R:drug-group","dikbD2R:object-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:48:50 -0400","drug-drug-interaction","evidence-supports","nsporter 3 (OAT3) substrates   ","Teriflunomide inhibits the activity of OAT3 in vivo. In patients taking AUBAGIO, exposure of drugs which are OAT3 substrates (e.g., cefaclor, cimetidine, ciprofloxacin, penicillin G, ketoprofen, furosemide, methotrexate, zidovudine) may be increased. Monitor these patients and adjust the dose of the concomitant drug(s) which are OAT3 substrates as required [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"zidovudine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Teriflunomide","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","","","","","","","","","","","","","","","","","","","",""
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a435da9d-f6e8-4ddc-897d-8cd2bf777b21.html","2015-11-05 15:24:24 -0500","drug-drug-interaction","evidence-supports","XL and drugs that are inhibitors or inducers of CYP2B6.   Inhibitors of CYP2B6    ","Ticlopidine and Clopidogrel: Concomitant treatment with these drugs can increase bupropion exposures but decrease hydroxybupropion exposure. Based on clinical response, dosage adjustment of WELLBUTRIN XL may be necessary when coadministered with CYP2B6 inhibitors (e.g., ticlopidine or clopidogrel) [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative",,"bupropion","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","Ticlopidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/53664f8d-3a93-9f2b-daee-380707e4062c.html","2015-10-27 15:37:39 -0400","DDI-clinical-trial","evidence-supports","   Lorazepam  ","A study of multiple doses of fluvoxamine maleate (50 mg b.i.d.) in healthy male volunteers (N = 12) and a single dose of lorazepam (4 mg single dose) indicated no significant pharmacokinetic interaction. On average, both lorazepam alone and lorazepam with fluvoxamine produced substantial decrements in cognitive functioning; however, the coadministration of fluvoxamine and lorazepam did not produce larger mean decrements compared to lorazepam alone. ","","ncit:negative","ncit:quantitative",,"fluvoxamine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","50","lorazepam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","4","BID","Oral","Unk","SD","Oral","1","12","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 13:56:21 -0500","DDI-clinical-trial","evidence-supports","","Triazolam - Combined administration of Celexa (titrated to 40 mg/day for 28 days) and the CYP3A4 substrate triazolam (single dose of 0.25 mg) did not significantly affect the pharmacokinetics of either citalopram or triazolam.","","ncit:negative","ncit:quantitative",,"citalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","40","triazolam","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","0.25","SD","Oral","1","Daily","Oral","28","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
