"source","date","assertionType","evidenceType","prefix","exactText","suffix","modality","statementType","comment","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","clearance","clearanceType","clearanceDirection","cmax","cmaxType","cmaxDirection","halflife","halflifeType","halflifeDirection"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d76d5540-7bae-4719-8166-f2a9106338df.html","2016-05-09 19:53:39 -0700","drug-drug-interaction","evidence-challenges","Other Drugs with No Interactions with Zolpidem   ","A study involving cimetidine/zolpidem tartrate and ranitidine/zolpidem tartrate combinations revealed no effect of either drug on the pharmacokinetics or pharmacodynamics of zolpidem.","","ncit:negative","ncit:Qualitative","no effect of either drug on the pharmacokinetics or pharmacodynamics of zolpidem.","zolpidem","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","ranitidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/fdbfe194-b845-42c5-bb87-a48118bc72e7.html","2016-03-31 12:23:25 -0700","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4.  ","Elevated plasma levels of HMG-CoA reductase inhibitory activity increases the risk of myopathy and rhabdomyolysis, particularly with higher doses of simvastatin. [See Warnings and Precautions (5.1) and Clinical Pharmacology (12.3).] Concomitant use of drugs labeled as having a strong inhibitory effect on CYP3A4 is contraindicated [see Contraindications (4)]. If treatment with itraconazole, ketoconazole, posaconazole, voriconazole, erythromycin, clarithromycin or telithromycin is unavoidable, therapy with simvastatin must be suspended during the course of treatment.","","ncit:positive","ncit:Qualitative","strong inhibitor of CYP3A4 may elevate simvastatin plasma level","simvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","erythromycin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/fdbfe194-b845-42c5-bb87-a48118bc72e7.html","2016-03-31 12:38:39 -0700","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4.  ","Elevated plasma levels of HMG-CoA reductase inhibitory activity increases the risk of myopathy and rhabdomyolysis, particularly with higher doses of simvastatin. [See Warnings and Precautions (5.1) and Clinical Pharmacology (12.3).] Concomitant use of drugs labeled as having a strong inhibitory effect on CYP3A4 is contraindicated [see Contraindications (4)]. If treatment with itraconazole, ketoconazole, posaconazole, voriconazole, erythromycin, clarithromycin or telithromycin is unavoidable, therapy with simvastatin must be suspended during the course of treatment.","","ncit:positive","ncit:Qualitative","strong inhibitor of CYP3A4 may elevate simvastatin plasma level","telithromycin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"simvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/44dcbf97-99ec-427c-ba50-207e0069d6d2.html","2016-03-31 13:20:20 -0400","drug-drug-interaction","evidence-challenges","   7.8 Warfarin   ","LIVALO had no significant pharmacokinetic interaction with R- and S- warfarin. LIVALO had no significant effect on prothrombin time (PT) and international normalized ratio (INR) when administered to patients receiving chronic warfarin treatment [see Clinical Pharmacology (12.3)]. However, patients receiving warfarin should have their PT and INR monitored when pitavastatin is added to their therapy. ","","ncit:negative","ncit:Qualitative","Pitavastatin had no significant pharmacokinetic interaction with R- and S- warfarin. and no significant effect on prothrombin time (PT) and international normalized ratio (INR) when administered to patients receiving chronic warfarin.Study details in section 12 Table 3","pitavastatin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"warfarin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/2f44db39-e1d9-451e-ba31-e4b10366a430.html","2016-05-09 17:37:17 -0700","DDI-clinical-trial","evidence-challenges",", reflecting the absence of a role of CYP2D6 in zaleplon 's metabolism.  ","Thioridazine: Coadministration of single doses of Zaleplon 20 mg and thioridazine 50 mg produced additive effects on decreased alertness and impaired psychomotor performance for 2 to 4 hours after administration. The interaction was pharmacodynamic with no alteration of the pharmacokinetics of either drug.","","ncit:negative","ncit:quantitative","no alteration of the pharmacokinetics of either drug.","Zaleplon","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","thioridazine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","50","SD","UNK","1","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 11:37:36 -0800","DDI-clinical-trial","evidence-challenges"," Cardiovascular-Active Drugs   ","Digoxin – When nefazodone (200 mg BID) and digoxin (0.2 mg QD) were coadministered for 9 days to healthy male volunteers (n = 18) who were phenotyped as CYP2D6 extensive metabolizers, Cmax, Cmin, and AUC of digoxin were increased by 29%, 27%, and 15%, respectively. Digoxin had no effects on the pharmacokinetics of nefazodone and its active metabolites. Because of the narrow therapeutic index of digoxin, caution should be exercised when nefazodone and digoxin are coadministered; plasma level monitoring for digoxin is recommended.","","ncit:negative","ncit:quantitative",,"digoxin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",".2","nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","BID","Oral","9","QD","Oral","9","18","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/39a5dae2-49f7-4662-9eac-aa7b4c7807a4.html","2016-05-09 16:27:24 -0700","drug-drug-interaction","evidence-challenges","."," When eszopiclone was coadministered with olanzapine, no pharmacokinetic interaction was detected in levels of eszopiclone or olanzapine, but a pharmacodynamic interaction was seen on a measure of psychomotor function.","","ncit:negative","ncit:Qualitative","eszopiclone was coadministered with olanzapine, no pharmacokinetic interaction was detected in levels of eszopiclone or olanzapine","olanzapine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"eszopiclone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/e9481622-7cc6-418a-acb6-c5450daae9b0.html","2016-04-12 10:50:04 -0700","drug-drug-interaction","evidence-supports","7.2 Strong Dual Inducers of CYP3A4 and P-gp  ","Avoid concomitant use of ELIQUIS with strong dual inducers of CYP3A4 and P-gp (e.g., rifampin, carbamazepine, phenytoin, St. John’s wort) because such drugs will decrease exposure to apixaban [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative","phenytoin will decrease exposure to apixaban","phenytoin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"apixaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/fdbfe194-b845-42c5-bb87-a48118bc72e7.html","2016-03-31 12:22:09 -0700","drug-drug-interaction","evidence-supports","is metabolized by CYP3A4 but has no CYP3A4 inhibitory activity; therefore it is not expected to affect the plasma concentrations of other drugs metabolized by CYP3A4.  ","Elevated plasma levels of HMG-CoA reductase inhibitory activity increases the risk of myopathy and rhabdomyolysis, particularly with higher doses of simvastatin. [See Warnings and Precautions (5.1) and Clinical Pharmacology (12.3).] Concomitant use of drugs labeled as having a strong inhibitory effect on CYP3A4 is contraindicated [see Contraindications (4)]. If treatment with itraconazole, ketoconazole, posaconazole, voriconazole, erythromycin, clarithromycin or telithromycin is unavoidable, therapy with simvastatin must be suspended during the course of treatment.","","ncit:positive","ncit:Qualitative","strong inhibitor of CYP3A4 may elevate simvastatin plasma level","simvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","itraconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7b8e5b26-b9e4-4704-921b-3c3c0d159916.html","2015-11-29 18:21:18 -0500","DDI-clinical-trial","evidence-supports","have not been studied. The clinical relevance is unknown.  ","Co-administration of a single dose of INVEGA® 12 mg with divalproex sodium extended-release tablets (two 500 mg tablets once daily) resulted in an increase of approximately 50% in the Cmax and AUC of paliperidone. Dosage reduction for INVEGA® should be considered when INVEGA® is co-administered with valproate after clinical assessment.","","ncit:positive","ncit:quantitative",,"INVEGA","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","12","divalproex sodium","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","1000","SD","Oral","1","QD","Oral","UNK","UNK","50","Percent","Increase","UNK","UNK","UNK","50","Percent","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 16:26:31 -0700","drug-drug-interaction","evidence-supports","7.1 Drugs that Inhibit Cytochrome P450 3A4 Enzymes and Drug Transport Systems  ","In drug interaction studies evaluating the concomitant use with drugs that are combined P-gp and CYP3A4 inhibitors (ketoconazole, ritonavir, clarithromycin, erythromycin and fluconazole), increases in rivaroxaban exposure and pharmacodynamic effects (i.e., factor Xa inhibition and PT prolongation) were observed. The increases in exposure ranged from 30% to 160%. Significant increases in rivaroxaban exposure may increase bleeding risk [see Clinical Pharmacology (12.3)].","","ncit:positive","ncit:Qualitative","increases in rivaroxaban exposure","erythromycin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c6e131fe-e7df-4876-83f7-9156fc4e8228.html","2016-03-14 15:04:06 -0700","drug-drug-interaction","evidence-supports","   7.9 Oral Contraceptives  ","Co-administration of LIPITOR and an oral contraceptive increased AUC values for norethindrone and ethinyl estradiol [see Clinical Pharmacology (12.3)]. These increases should be considered when selecting an oral contraceptive for a woman taking LIPITOR.","","ncit:positive","ncit:Qualitative","Co-administration of LIPITOR and an oral contraceptive increased AUC values for norethindrone and ethinyl estradiol","norethindrone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","LIPITOR","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/afad3051-9df2-4c54-9684-e8262a133af8.html","2015-12-08 19:34:38 -0700","DDI-clinical-trial","evidence-challenges","","Valproate: It is not necessary to adjust the LATUDA dose when used concomitantly with valproate. A dedicated drug-drug interaction study has not been conducted with valproate and LATUDA. Based on pharmacokinetic data from the bipolar depression studies valproate levels were not affected by lurasidone, and lurasidone concentrations were not affected by valproate. ","","ncit:negative","ncit:quantitative",,"lurasidone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","valproate","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/2f44db39-e1d9-451e-ba31-e4b10366a430.html","2016-05-09 18:04:06 -0700","DDI-clinical-trial","evidence-supports"," dose. ","Coadministration of single, oral doses of zaleplon with erythromycin (10 mg and 800 mg, respectively), a strong, selective CYP3A4 inhibitor, produced a 34% increase in zaleplon's maximal plasma concentrations and a 20% increase in the area under the plasma concentration-time curve. ","The magnitude of interaction with multiple doses of","ncit:positive","ncit:quantitative",,"zaleplon","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","10","erythromycin","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","80","SD","Oral","1","SD","Oral","1","UNK","20","Percent","Increase","UNK","UNK","UNK","34","Percent","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:39:55 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)].","","ncit:positive","ncit:Qualitative","escitalopram can increase clozapine levels","escitalopram","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f0c6f5f-b906-4c8f-8580-3939a476a1c1.html","2016-01-11 10:41:56 -0700","drug-drug-interaction","evidence-supports","CYP2D6 and CYP3A4 Inhibitors   ","Concomitant treatment with CLOZARIL and CYP2D6 or CYP3A4 inhibitors (e.g., cimetidine, escitalopram, erythromycin, paroxetine, bupropion, fluoxetine, quinidine, duloxetine, terbinafine, or sertraline) can increase clozapine levels and lead to adverse reactions [see Clinical Pharmacology (12.3)]. Use caution and monitor patients closely when using such inhibitors. Consider reducing the CLOZARIL dose [see Dosage and Administration (2.6)]","","ncit:positive","ncit:Qualitative","Quinidine can increase clozapine levels","quinidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"clozapine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 11:07:13 -0800","DDI-clinical-trial","evidence-challenges","    Cimetidine   ","When nefazodone (200 mg BID) and cimetidine (300 mg QID) were coadministered for one week, no change in the steady-state pharmacokinetics of either nefazodone or cimetidine was observed compared to each dosed alone. Therefore, dosage adjustment is not necessary for either drug when coadministered.","","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","cimetidine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","300","BID","Oral","7","QID","Oral","7","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d78e9639-6fab-4a78-8b29-6991a18ae6c6.html","2016-02-19 17:46:51 -0500","drug-drug-interaction","evidence-supports","ity of this enzyme, so-called “poor” metabolizers. Among other populations the prevalence is not known. Poor metabolizers demonstrate higher plasma concentrations of antipsychotic drugs at usual doses, which may correlate with emergence of side effects. ","In one study of 45 elderly patients suffering from dementia treated with perphenazine, the 5 patients who were prospectively identified as poor P450 2D6 metabolizers had reported significantly greater side effects during the first 10 days of treatment than the 40 extensive metabolizers, following which the groups tended to converge. Prospective phenotyping of elderly patients prior to antipsychotic treatment may identify those at risk for adverse events.    The concomitant administration of other drugs that inhibit the activity of P450 2D6 may acutely increase plasma concentrations of antipsychotics. Among these are tricyclic antidepressants and selective serotonin reuptake inhibitors, e.g., fluoxetine, sertraline and paroxetine. When prescribing these drugs to patients already receiving antipsychotic therapy, close monitoring is essential and dose reduction may become necessary to avoid toxicity. Lower doses than usually prescribed for either the antipsychotic or the other drug may be required.","","ncit:positive","ncit:Qualitative","may acutely increase plasma concentrations of antipsychotics.","fluoxetine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"perphenazine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/9c4bedb4-2d59-4fcd-aad7-fce988cd96d8.html","2016-02-29 14:37:32 -0700","DDI-clinical-trial","evidence-supports","  Fluvoxamine  ","The effect of fluvoxamine (25 mg b.i.d. for one week) on thioridazine steady-state concentration was evaluated in ten male inpatients with schizophrenia. Concentrations of thioridazine and its two active metabolites, mesoridazine and sulforidazine, increased 3-fold following coadministration of fluvoxamine. Fluvoxamine and thioridazine should not be coadministered.","","ncit:positive","ncit:quantitative",,"mesoridazine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","25","Fluvoxamine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","BID","Oral","7","10","3","Fold","Increase","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/2f44db39-e1d9-451e-ba31-e4b10366a430.html","2016-05-09 17:50:18 -0700","DDI-clinical-trial","evidence-challenges","50 mg produced additive effects on decreased alertness and impaired psychomotor performance for 2 to 4 hours after administration. The interaction was pharmacodynamic with no alteration of the pharmacokinetics of either drug.  ","Venlafaxine: Coadministration of a single dose of zaleplon 10 mg and multiple doses of venlafaxine ER (extended release) 150 mg did not result in any significant changes in the pharmacokinetics of either zaleplon or venlafaxine. In addition, there was no pharmacodynamic interaction as a result of coadministration of zaleplon and venlafaxine ER.","","ncit:negative","ncit:quantitative","did not result in any significant changes in the pharmacokinetics of either zaleplon or venlafaxine","zaleplon","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","10","venlafaxine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","150","UNK","Oral","UNK","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c6e131fe-e7df-4876-83f7-9156fc4e8228.html","2016-03-14 15:25:58 -0700","DDI-clinical-trial","evidence-supports","TABLE 3. Effect of Co-administered Drugs on the Pharmacokinetics of Atorvastatin           ","Co-administered drug and dosing regimen  Atorvastatin   Dose (mg)  Change in AUC*  Change in Cmax*    *      Data given as x-fold change represent a simple ratio between co-administration and atorvastatin alone (i.e., 1-fold = no change). Data given as % change represent % difference relative to atorvastatin alone (i.e., 0% = no change).   †      See Sections 5.1 and 7 for clinical significance.   ‡      The dose of saquinavir plus ritonavir in this study is not the clinically used dose. The increase in atorvastatin exposure when used clinically is likely to be higher than what was observed in this study. Therefore, caution should be applied and the lowest dose necessary should be used.   §      Greater increases in AUC (up to 2.5 fold) and/or Cmax (up to 71%) have been reported with excessive grapefruit consumption (≥ 750 mL – 1.2 liters per day).   ¶      Single sample taken 8–16 h post dose.   #      Due to the dual interaction mechanism of rifampin, simultaneous co-administration of atorvastatin with rifampin is recommended, as delayed administration of atorvastatin after administration of rifampin has been associated with a significant reduction in atorvastatin plasma concentrations.     †Cyclosporine 5.2 mg/kg/day, stable dose  10 mg QD for 28 days  ↑ 8.7 fold  ↑ 10.7 fold","","ncit:positive","ncit:quantitative","Table 3","atorvastatin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","10","Cyclosporine","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","5.2mg/kg/day","QD","Oral","28","Daily","Oral","UNK","UNK","8.7","Fold","Increase","UNK","UNK","UNK","10.7","Fold","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ba74e3cd-b06f-4145-b284-5fd6b84ff3c9.html","2016-04-11 15:52:59 -0700","DDI-clinical-trial","evidence-supports","","When coadministered with a loading dose of 180 mg ticagrelor, the AUCτ,ss and Cmax,ss of dabigatran increased by 49% and 65%, respectively","; but when","ncit:positive","ncit:quantitative",,"ticagrelor","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","180","dabigatran","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","UNK","Oral","UNK","SD","Oral","1","UNK","49","Percent","Increase","UNK","UNK","UNK","65","UNK","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 17:48:17 -0700","DDI-clinical-trial","evidence-challenges","","In addition, there were no significant pharmacokinetic interactions observed in studies comparing concomitant rivaroxaban 20 mg and 7.5 mg single dose of midazolam ","(substrate of CYP3A4), 0.375 mg once-daily dose of","ncit:negative","ncit:quantitative","no significant pharmacokinetic interactions observed","midazolam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","7.5","rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","20","UNK","Oral","UNK","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c6e131fe-e7df-4876-83f7-9156fc4e8228.html","2016-03-30 18:03:19 -0400","drug-drug-interaction","evidence-challenges","   7.10 Warfarin  ","LIPITOR had no clinically significant effect on prothrombin time when administered to patients receiving chronic warfarin treatment.","","ncit:negative","ncit:Qualitative","Concomitant Lipitor and warfarin had no clinically significant effect on prothrombin time","warfarin","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","LIPITOR","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/43452bf8-76e7-47a9-a5d8-41fe84d061f0.html","2015-11-29 15:19:40 -0700","DDI-clinical-trial","evidence-challenges","F","luoxetine: A single 3 mg dose of iloperidone had no effect on the pharmacokinetics of fluoxetine (20 mg twice daily). ","","ncit:negative","ncit:quantitative",,"fluoxetine","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","20","iloperidone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","3","BID","Oral","UNK","SD","Oral","1","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/d76d5540-7bae-4719-8166-f2a9106338df.html","2016-05-09 19:51:51 -0700","DDI-clinical-trial","evidence-supports",", a CYP3A4 inducer, significantly reduced the exposure to and the pharmacodynamic effects of zolpidem .  ","A single-dose interaction study with zolpidem tartrate 5 mg and ketoconazole, a potent CYP3A4 inhibitor, given as 200 mg twice daily for 2 days increased Cmax of zolpidem (30%) and the total AUC of zolpidem (70%) compared to zolpidem alone and prolonged the elimination half-life (30 %) along with an increase in the pharmacodynamic effects of zolpidem. Consideration should be given to using a lower dose of zolpidem when ketoconazole and zolpidem are given together.","","ncit:positive","ncit:quantitative",,"ketoconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","zolpidem","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","5","SD","Oral","1","BID","Oral","2","UNK","70","UNK","Increase","UNK","UNK","UNK","30","Percent","Increase","30","Percent","Increase"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 13:12:47 -0800","DDI-clinical-trial","evidence-challenges","","Nefazodone plasma concentrations were unaffected by alprazolam. ","If","ncit:negative","ncit:quantitative",,"Nefazodone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","200","alprazolam","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","1","BID","Oral","UNK","BID","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/10db92f9-2300-4a80-836b-673e1ae91610.html","2016-05-01 16:39:52 -0700","DDI-clinical-trial","evidence-supports","increased by 160% and 70%, respectively. Similar increases in pharmacodynamic effects were also observed.   ","Ritonavir (combined P-gp and strong CYP3A4 inhibitor): Single-dose rivaroxaban AUC and Cmax increased by 150% and 60%, respectively. Similar increases in pharmacodynamic effects were also observed.","","ncit:positive","ncit:quantitative",,"rivaroxaban","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","UNK","Ritonavir","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","UNK","UNK","Oral","UNK","UNK","Oral","UNK","UNK","150","Percent","Increase","UNK","UNK","UNK","60","UNK","Increase","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/39a5dae2-49f7-4662-9eac-aa7b4c7807a4.html","2016-05-09 16:27:24 -0700","drug-drug-interaction","evidence-supports","","CYP3A4 is a major metabolic pathway for elimination of eszopiclone. The exposure of eszopiclone was increased by coadministration of ketoconazole, a potent inhibitor of CYP3A4. ","Other strong inhibitors of CYP3A4 (e.g.,","ncit:positive","ncit:Qualitative","exposure of eszopiclone was increased by coadministration of ketoconazole","eszopiclone","dikbD2R:active-ingredient","dikbD2R:object-drug-of-interaction","","ketoconazole","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-27 14:24:30 -0800","DDI-clinical-trial","evidence-challenges"," –"," When fluoxetine (20 mg QD) and nefazodone (200 mg BID) were administered at steady state there were no changes in the pharmacokinetic parameters for fluoxetine or its metabolite, norfluoxetine.","","ncit:negative","ncit:quantitative",,"nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","200","norfluoxetine","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","20","QD","Oral","UNK","BID","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/51ff7db5-aaf9-4c3c-86e6-958ebf16b60f.html","2015-11-29 10:40:46 -0800","DDI-clinical-trial","evidence-challenges","dosage should be guided by usual clinical practices.  ","Desipramine – When nefazodone (150 mg BID) and desipramine (75 mg QD) were administered together there were no changes in the pharmacokinetics of desipramine or its metabolite, 2-hydroxy desipramine. ","","ncit:negative","ncit:quantitative",,"2-hydroxy desipramine.","dikbD2R:metabolite","dikbD2R:object-drug-of-interaction","75","nefazodone","dikbD2R:active-ingredient","dikbD2R:precipitant-drug-of-interaction","150","QD","Oral","UNK","BID","Oral","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK","UNK"
